user_id,total_transactions,total_transaction_amount,avg_transaction_amount,max_transaction_amount,avg_account_balance,fraud_transactions,fraud_rate_pct,ip_flag_rate_pct,previous_fraud_activity_rate_pct,avg_daily_transaction_count,avg_failed_transaction_count_7d,avg_transaction_distance,distinct_locations,distinct_device_types,distinct_merchant_categories,first_transaction_time,last_transaction_time
USER_8816,8,908.62,113.58,262.14,69459.46,1,12.5,0.0,12.5,5.63,1.5,2140.12,3,3,4,2023-02-05 10:17:00,2023-12-28 18:35:00
USER_8825,8,966.91,120.86,394.62,48156.97,1,12.5,0.0,25.0,6.75,1.75,2523.95,5,3,4,2023-02-17 12:57:00,2023-12-10 14:24:00
USER_8833,8,380.45,47.56,108.23,47665.21,1,12.5,0.0,0.0,8.13,1.25,2815.96,4,3,4,2023-04-19 04:52:00,2023-12-26 08:10:00
USER_8929,8,640.02,80.0,193.91,41629.97,1,12.5,12.5,0.0,3.5,2.13,1598.3,5,3,4,2023-02-19 17:55:00,2023-11-11 23:06:00
USER_8979,8,870.03,108.75,256.65,37484.56,1,12.5,12.5,0.0,6.75,2.38,2287.86,4,3,4,2023-01-25 20:06:00,2023-12-30 21:16:00
USER_9106,8,541.11,67.64,175.3,30337.47,1,12.5,0.0,0.0,6.13,1.0,3056.08,4,3,4,2023-01-02 05:29:00,2023-11-03 22:57:00
USER_9134,8,654.81,81.85,128.7,36273.25,1,12.5,0.0,0.0,8.13,1.63,2340.39,3,3,3,2023-02-02 20:37:00,2023-09-26 11:04:00
USER_9151,8,712.06,89.01,255.35,59034.17,1,12.5,12.5,0.0,6.75,2.25,1750.89,3,3,4,2023-04-11 09:19:00,2023-12-30 19:18:00
USER_9181,8,854.1,106.76,254.79,54491.47,1,12.5,0.0,0.0,7.25,1.13,2526.24,4,3,5,2023-01-09 02:31:00,2023-12-27 22:04:00
USER_9408,8,1020.0,127.5,532.95,63555.33,1,12.5,0.0,25.0,7.25,1.88,1236.93,4,3,3,2023-01-30 10:35:00,2023-11-18 16:33:00
USER_9414,8,1227.99,153.5,395.96,33983.23,1,12.5,0.0,12.5,6.75,1.63,1918.39,3,3,5,2023-01-01 09:43:00,2023-12-14 19:42:00
USER_9428,8,1234.8,154.35,249.19,54982.02,1,12.5,0.0,12.5,5.13,1.25,2463.04,4,2,4,2023-01-25 07:59:00,2023-12-16 08:40:00
USER_9447,8,903.76,112.97,361.78,42371.17,1,12.5,0.0,0.0,6.38,1.75,2519.76,4,3,5,2023-03-23 05:45:00,2023-11-28 12:57:00
USER_9461,8,490.41,61.3,208.2,50075.68,1,12.5,0.0,25.0,10.88,1.25,3344.57,5,3,3,2023-01-31 08:05:00,2023-12-22 05:55:00
USER_9475,8,1121.04,140.13,424.04,57879.47,1,12.5,0.0,50.0,6.75,1.88,3146.82,5,3,5,2023-05-30 23:46:00,2023-12-06 15:29:00
USER_9497,8,568.17,71.02,228.12,61355.6,1,12.5,12.5,0.0,6.63,1.88,2986.56,4,3,2,2023-02-03 04:10:00,2023-08-16 05:05:00
USER_9498,8,833.7,104.21,233.61,64590.94,1,12.5,0.0,12.5,8.38,1.13,2162.43,4,2,5,2023-04-02 04:27:00,2023-12-13 17:55:00
USER_9592,8,823.99,103.0,217.8,45656.6,1,12.5,12.5,0.0,6.63,1.88,2181.18,4,3,4,2023-06-17 13:26:00,2023-12-28 11:42:00
USER_9616,8,788.0,98.5,232.66,51550.06,1,12.5,0.0,12.5,8.38,2.0,2741.85,4,3,5,2023-01-08 05:00:00,2023-11-09 12:52:00
USER_9648,8,832.4,104.05,142.72,66451.54,1,12.5,12.5,12.5,9.25,2.0,2268.86,5,3,3,2023-01-13 07:56:00,2023-12-28 08:17:00
USER_9734,8,759.6,94.95,196.48,29520.58,1,12.5,12.5,0.0,8.38,1.88,2370.24,5,3,5,2023-01-23 07:05:00,2023-11-19 22:14:00
USER_9807,8,1914.45,239.31,800.97,55768.57,1,12.5,0.0,12.5,8.0,1.75,2625.49,4,3,4,2023-01-12 11:14:00,2023-10-18 04:24:00
USER_9982,8,550.93,68.87,172.46,31791.77,1,12.5,0.0,0.0,6.0,2.13,3277.68,3,3,5,2023-01-01 09:43:00,2023-12-31 07:23:00
USER_1011,9,732.13,81.35,255.17,64559.71,1,11.11,11.11,33.33,8.67,1.11,2215.06,4,3,5,2023-03-07 03:49:00,2023-12-19 14:35:00
USER_1111,9,838.39,93.15,246.54,51471.76,1,11.11,0.0,11.11,7.0,1.22,3130.54,4,3,4,2023-02-27 15:45:00,2023-12-21 23:50:00
USER_1246,9,1065.4,118.38,384.23,57667.35,1,11.11,0.0,0.0,7.67,1.11,2926.96,4,3,5,2023-01-01 18:41:00,2023-11-04 07:29:00
USER_1269,9,1392.64,154.74,516.84,41822.2,1,11.11,11.11,0.0,6.22,1.78,3064.59,4,3,4,2023-03-31 03:57:00,2023-12-23 02:48:00
USER_1368,9,497.76,55.31,205.29,68298.5,1,11.11,0.0,11.11,8.78,1.44,2235.86,5,3,4,2023-01-17 18:16:00,2023-11-22 07:19:00
USER_1602,9,866.59,96.29,314.81,62098.17,1,11.11,0.0,33.33,6.11,1.33,3157.51,5,3,5,2023-01-19 16:36:00,2023-12-30 04:14:00
USER_1687,9,1525.44,169.49,539.79,26268.47,1,11.11,11.11,22.22,7.56,1.44,2446.32,4,3,5,2023-03-12 10:36:00,2023-12-30 02:23:00
USER_2144,9,1180.74,131.19,280.09,62497.09,1,11.11,0.0,22.22,7.11,1.56,2816.58,4,3,3,2023-01-07 23:38:00,2023-12-06 23:58:00
USER_2205,9,850.38,94.49,343.08,64887.54,1,11.11,22.22,0.0,8.33,1.89,1826.61,5,2,4,2023-01-09 04:10:00,2023-11-23 12:17:00
USER_2210,9,542.4,60.27,185.21,59890.17,1,11.11,0.0,11.11,8.33,2.22,2656.06,5,3,5,2023-03-14 05:29:00,2023-12-12 21:30:00
USER_2350,9,789.86,87.76,232.17,62737.44,1,11.11,11.11,44.44,9.0,1.89,2143.13,4,3,4,2023-01-06 22:24:00,2023-11-30 05:39:00
USER_2365,9,1196.43,132.94,290.86,33268.57,1,11.11,11.11,0.0,8.33,1.89,2122.52,5,3,4,2023-02-07 19:37:00,2023-12-24 10:26:00
USER_2494,9,598.24,66.47,108.83,40609.54,1,11.11,11.11,0.0,6.33,1.67,2500.9,4,3,4,2023-01-12 20:49:00,2023-12-31 09:12:00
USER_2551,9,452.65,50.29,128.47,44511.52,1,11.11,11.11,33.33,8.56,2.0,2949.09,4,3,3,2023-03-19 11:55:00,2023-11-30 12:34:00
USER_2591,9,777.12,86.35,320.32,50803.54,1,11.11,22.22,0.0,7.22,2.44,2520.22,3,3,4,2023-01-14 03:04:00,2023-11-06 03:16:00
USER_2617,9,1456.67,161.85,354.77,61290.64,1,11.11,0.0,22.22,8.33,1.67,2039.5,5,3,5,2023-01-12 22:30:00,2023-12-14 16:30:00
USER_2986,9,670.18,74.46,149.93,58710.36,1,11.11,22.22,0.0,6.11,1.78,3546.64,4,3,4,2023-01-31 04:47:00,2023-08-17 15:31:00
USER_3051,9,594.28,66.03,116.65,47781.64,1,11.11,22.22,11.11,10.11,1.33,2853.95,4,3,5,2023-01-08 15:38:00,2023-10-25 19:47:00
USER_3053,9,1351.05,150.12,382.07,52403.23,1,11.11,0.0,11.11,6.33,1.89,2899.82,5,3,4,2023-01-08 15:39:00,2023-11-20 09:15:00
USER_3090,9,876.3,97.37,343.45,58584.51,1,11.11,22.22,0.0,10.78,1.33,3169.88,5,2,3,2023-02-19 02:36:00,2023-12-25 21:00:00
USER_3589,9,795.24,88.36,152.5,49017.45,1,11.11,22.22,0.0,6.22,2.56,2469.96,4,3,4,2023-01-21 10:57:00,2023-11-28 08:53:00
USER_3621,9,1096.2,121.8,364.56,40583.03,1,11.11,0.0,0.0,8.11,1.44,1983.63,5,2,4,2023-01-03 04:51:00,2023-12-15 02:57:00
USER_3786,9,952.6,105.84,312.59,53812.87,1,11.11,0.0,11.11,6.33,2.0,2600.08,4,3,4,2023-02-19 10:08:00,2023-12-07 19:15:00
USER_3824,9,666.78,74.09,228.53,45622.75,1,11.11,0.0,0.0,7.44,1.22,2564.53,4,3,5,2023-01-11 00:28:00,2023-11-16 06:10:00
USER_3866,9,700.94,77.88,352.22,32135.56,1,11.11,0.0,33.33,7.56,1.89,2045.19,5,3,4,2023-01-15 06:37:00,2023-12-06 04:11:00
USER_3985,9,1202.36,133.6,618.16,58402.73,1,11.11,22.22,11.11,9.33,2.22,3016.53,3,3,4,2023-01-16 23:42:00,2023-11-08 19:10:00
USER_3989,9,1175.59,130.62,262.93,43535.84,1,11.11,11.11,11.11,8.44,2.0,2111.72,4,3,4,2023-01-08 18:51:00,2023-12-30 08:24:00
USER_4155,9,1102.88,122.54,311.62,50776.72,1,11.11,0.0,11.11,9.0,1.78,2524.17,5,3,4,2023-01-15 17:36:00,2023-11-25 04:28:00
USER_4177,9,1310.87,145.65,404.99,31844.4,1,11.11,0.0,11.11,7.0,1.78,3226.77,4,3,5,2023-02-19 20:05:00,2023-12-29 02:22:00
USER_4237,9,823.7,91.52,211.66,60783.85,1,11.11,0.0,22.22,7.11,2.0,2239.42,3,3,4,2023-01-06 12:16:00,2023-12-26 12:24:00
USER_4505,9,1171.06,130.12,344.08,54256.04,1,11.11,11.11,0.0,8.56,2.11,2693.99,5,3,5,2023-03-18 00:15:00,2023-12-19 11:45:00
USER_4527,9,742.98,82.55,242.52,45480.33,1,11.11,0.0,11.11,8.78,1.78,2433.99,4,3,5,2023-01-03 22:03:00,2023-09-12 14:31:00
USER_4655,9,897.55,99.73,203.92,39608.44,1,11.11,11.11,22.22,6.67,1.56,3312.22,3,3,5,2023-02-20 00:30:00,2023-11-12 17:36:00
USER_4709,9,970.34,107.82,303.39,43638.29,1,11.11,0.0,22.22,7.89,1.67,1748.03,4,3,4,2023-01-11 05:47:00,2023-08-23 14:25:00
USER_4726,9,732.73,81.41,179.55,38232.69,1,11.11,11.11,11.11,6.44,1.67,1952.51,4,3,5,2023-02-20 16:10:00,2023-09-18 02:51:00
USER_4748,9,830.8,92.31,180.23,49458.61,1,11.11,0.0,11.11,9.56,1.89,1720.8,4,3,4,2023-01-05 03:16:00,2023-12-04 09:37:00
USER_4865,9,443.64,49.29,179.49,62964.59,1,11.11,0.0,0.0,6.56,1.78,3136.4,4,3,4,2023-01-20 23:04:00,2023-12-12 22:11:00
USER_5114,9,663.5,73.72,197.97,44776.99,1,11.11,11.11,22.22,6.11,2.0,2121.29,4,3,5,2023-01-11 05:20:00,2023-11-22 19:25:00
USER_5426,9,1165.57,129.51,273.63,37843.52,1,11.11,0.0,0.0,9.0,0.89,2241.08,3,3,3,2023-03-09 11:01:00,2023-12-03 21:52:00
USER_5451,9,897.8,99.76,281.4,49858.27,1,11.11,0.0,0.0,7.44,1.67,2241.47,4,2,5,2023-04-14 02:33:00,2023-12-24 17:02:00
USER_5652,9,675.74,75.08,203.72,46365.27,1,11.11,0.0,11.11,7.44,1.44,2239.46,4,3,5,2023-01-11 02:09:00,2023-12-11 14:39:00
USER_5713,9,1032.47,114.72,245.32,66428.55,1,11.11,0.0,33.33,5.78,2.0,1519.67,5,3,4,2023-01-21 20:05:00,2023-08-24 22:49:00
USER_5723,9,1014.89,112.77,424.77,44964.51,1,11.11,11.11,33.33,7.78,1.67,3150.07,4,3,4,2023-02-14 04:24:00,2023-12-16 02:44:00
USER_5728,9,705.44,78.38,209.69,45989.45,1,11.11,0.0,11.11,7.89,0.78,2901.92,4,3,4,2023-02-19 09:59:00,2023-12-12 12:11:00
USER_5923,9,758.66,84.3,265.7,40848.41,1,11.11,0.0,11.11,7.44,1.67,2832.84,5,3,5,2023-01-13 19:31:00,2023-11-25 05:57:00
USER_5991,9,937.21,104.13,489.68,40700.01,1,11.11,33.33,11.11,8.11,1.67,3687.71,5,3,5,2023-02-09 15:34:00,2023-09-10 07:37:00
USER_6003,9,753.98,83.78,251.93,53518.21,1,11.11,11.11,11.11,8.56,1.56,2585.14,4,3,4,2023-03-17 03:29:00,2023-12-24 13:14:00
USER_6099,9,1455.04,161.67,390.06,47603.23,1,11.11,11.11,0.0,6.0,2.22,2324.13,4,3,4,2023-03-05 03:11:00,2023-12-21 06:18:00
USER_6108,9,1624.57,180.51,553.79,48459.3,1,11.11,11.11,22.22,8.78,1.56,2703.46,5,3,5,2023-01-21 14:59:00,2023-11-08 12:52:00
USER_6191,9,774.69,86.08,176.58,44828.03,1,11.11,0.0,44.44,8.44,1.56,2161.65,4,3,4,2023-01-05 04:22:00,2023-12-17 03:52:00
USER_6269,9,784.49,87.17,258.83,72592.9,1,11.11,0.0,11.11,8.0,1.78,1971.58,5,2,5,2023-03-12 10:09:00,2023-12-26 00:37:00
USER_6338,9,852.0,94.67,267.93,49729.79,1,11.11,11.11,11.11,5.22,2.11,2735.55,4,3,4,2023-03-04 08:32:00,2023-11-21 06:43:00
USER_6429,9,530.77,58.97,193.63,62839.86,1,11.11,0.0,22.22,6.33,1.67,2075.12,3,3,4,2023-01-28 09:42:00,2023-11-29 13:57:00
USER_6578,9,1114.09,123.79,276.96,57090.04,1,11.11,0.0,11.11,6.0,1.78,2016.81,4,3,3,2023-02-12 08:10:00,2023-11-20 06:12:00
USER_6587,9,1121.53,124.61,252.35,59541.32,1,11.11,0.0,11.11,5.89,1.56,2019.35,5,3,5,2023-02-11 21:27:00,2023-11-11 14:42:00
USER_6781,9,636.18,70.69,159.3,45978.8,1,11.11,0.0,0.0,6.78,1.44,2431.74,4,3,4,2023-01-22 05:09:00,2023-12-05 04:51:00
USER_6783,9,1236.52,137.39,493.32,39269.71,1,11.11,0.0,0.0,5.89,1.0,2514.92,5,3,5,2023-01-26 21:39:00,2023-11-30 00:52:00
USER_6851,9,664.2,73.8,180.25,66514.81,1,11.11,0.0,0.0,6.67,1.11,3714.84,5,3,4,2023-01-13 08:06:00,2023-11-01 20:48:00
USER_6997,9,907.95,100.88,413.45,54490.47,1,11.11,0.0,22.22,4.89,1.22,2462.71,5,3,5,2023-01-02 04:19:00,2023-12-08 16:09:00
USER_7142,9,676.89,75.21,159.22,53909.18,1,11.11,0.0,11.11,4.78,1.89,2323.58,5,3,4,2023-02-14 07:43:00,2023-12-08 10:20:00
USER_7156,9,1040.19,115.58,293.24,41233.45,1,11.11,0.0,22.22,6.56,1.56,3072.57,4,3,5,2023-02-23 14:54:00,2023-12-05 07:39:00
USER_7172,9,1203.16,133.68,306.85,55499.26,1,11.11,33.33,11.11,6.33,1.44,2491.18,4,3,5,2023-03-09 21:27:00,2023-12-30 14:07:00
USER_7230,9,650.64,72.29,198.06,43826.03,1,11.11,0.0,22.22,8.22,1.78,2524.89,5,3,5,2023-01-11 05:04:00,2023-12-19 17:21:00
USER_7655,9,1050.86,116.76,230.46,46588.4,1,11.11,0.0,0.0,7.33,1.22,2533.28,5,3,3,2023-03-14 08:31:00,2023-11-15 12:54:00
USER_7683,9,936.7,104.08,389.81,53773.39,1,11.11,11.11,0.0,9.33,1.67,1797.06,5,3,4,2023-02-24 22:14:00,2023-12-11 04:14:00
USER_8081,9,579.86,64.43,219.85,39985.8,1,11.11,0.0,11.11,7.33,1.56,1754.68,4,3,4,2023-01-15 01:45:00,2023-11-12 18:37:00
USER_8163,9,621.73,69.08,176.03,63408.74,1,11.11,0.0,0.0,6.22,1.78,2296.68,5,3,5,2023-01-21 07:34:00,2023-11-20 03:40:00
USER_8392,9,797.22,88.58,295.5,38172.29,1,11.11,11.11,11.11,7.89,2.44,1699.37,4,3,4,2023-01-08 13:20:00,2023-11-11 07:40:00
USER_8420,9,912.85,101.43,361.05,50039.83,1,11.11,0.0,0.0,7.22,2.33,2622.65,5,2,5,2023-01-13 17:25:00,2023-11-30 10:56:00
USER_8849,9,819.5,91.06,323.54,57129.57,1,11.11,0.0,0.0,8.11,2.0,2222.48,5,3,5,2023-02-25 14:18:00,2023-11-24 06:39:00
USER_8967,9,1030.8,114.53,238.67,53765.9,1,11.11,11.11,0.0,7.89,1.44,2222.81,4,3,5,2023-02-09 18:52:00,2023-12-21 10:22:00
USER_9052,9,720.07,80.01,182.1,36084.9,1,11.11,0.0,33.33,7.78,2.56,1950.47,4,3,5,2023-03-31 15:09:00,2023-12-12 09:04:00
USER_9067,9,685.94,76.22,151.8,64110.48,1,11.11,11.11,22.22,8.11,1.33,2772.8,4,3,4,2023-01-13 22:50:00,2023-12-10 09:26:00
USER_9141,9,924.52,102.72,386.58,58192.94,1,11.11,0.0,11.11,4.67,1.78,2777.88,4,3,4,2023-02-21 13:19:00,2023-12-01 07:20:00
USER_9207,9,961.24,106.8,261.45,45178.76,1,11.11,11.11,22.22,9.56,1.33,3996.62,4,3,3,2023-01-02 07:06:00,2023-12-08 20:42:00
USER_9534,9,945.57,105.06,263.29,42247.13,1,11.11,0.0,22.22,5.56,2.0,2244.0,4,3,4,2023-02-09 03:43:00,2023-11-29 00:12:00
USER_9867,9,610.08,67.79,149.49,54583.92,1,11.11,22.22,0.0,8.67,2.22,1758.65,4,3,4,2023-01-24 16:31:00,2023-11-29 17:47:00
USER_1065,10,1101.64,110.16,260.66,59811.67,1,10.0,0.0,20.0,7.3,2.0,1981.72,5,3,4,2023-02-10 02:22:00,2023-12-31 08:33:00
USER_2248,10,513.64,51.36,185.56,62943.38,1,10.0,20.0,0.0,8.2,2.1,2585.03,5,3,4,2023-01-07 04:18:00,2023-11-20 14:51:00
USER_2387,10,930.83,93.08,351.71,44306.27,1,10.0,20.0,10.0,6.9,1.5,2169.44,5,3,5,2023-03-11 08:07:00,2023-12-27 03:28:00
USER_3156,10,1252.87,125.29,342.07,50833.15,1,10.0,10.0,0.0,6.6,1.9,1995.91,4,3,5,2023-01-18 17:36:00,2023-12-26 21:42:00
USER_3567,10,1011.62,101.16,228.73,49433.61,1,10.0,0.0,10.0,7.9,1.9,2811.26,5,3,4,2023-01-03 13:52:00,2023-12-29 09:05:00
USER_3600,10,727.65,72.77,133.18,45151.57,1,10.0,10.0,0.0,6.5,2.0,2006.98,5,3,5,2023-01-10 08:03:00,2023-12-04 20:25:00
USER_4420,10,459.69,45.97,150.46,44207.08,1,10.0,0.0,10.0,6.5,1.8,3420.97,4,3,5,2023-02-18 20:32:00,2023-12-06 04:02:00
USER_4561,10,1254.52,125.45,499.47,50216.28,1,10.0,0.0,10.0,7.6,1.9,2286.22,5,3,4,2023-01-20 05:00:00,2023-12-22 18:45:00
USER_4775,10,1532.65,153.27,507.66,56621.99,1,10.0,0.0,0.0,8.7,2.6,2515.7,4,3,4,2023-01-19 22:25:00,2023-10-02 04:41:00
USER_5326,10,1180.55,118.05,386.18,55247.3,1,10.0,0.0,20.0,10.3,0.9,1993.58,5,3,5,2023-03-20 21:46:00,2023-11-06 03:06:00
USER_5616,10,1049.85,104.98,259.84,57897.35,1,10.0,0.0,0.0,7.4,1.8,2395.77,5,3,4,2023-01-18 00:37:00,2023-12-24 00:18:00
USER_6452,10,1166.66,116.67,329.01,54464.45,1,10.0,0.0,10.0,8.2,2.2,1968.17,5,3,4,2023-03-01 22:47:00,2023-12-14 20:03:00
USER_6681,10,866.71,86.67,228.96,40321.26,1,10.0,10.0,20.0,5.5,1.9,3160.38,5,2,5,2023-04-19 21:18:00,2023-12-11 12:21:00
USER_6696,10,1594.85,159.48,540.71,57981.12,1,10.0,0.0,20.0,8.0,1.1,2283.16,5,3,5,2023-01-23 19:12:00,2023-12-07 07:36:00
USER_6984,10,1098.53,109.85,280.39,54523.96,1,10.0,0.0,0.0,5.7,2.0,2646.66,5,3,5,2023-01-16 04:27:00,2023-12-30 22:50:00
USER_7407,10,692.42,69.24,259.05,55566.93,1,10.0,0.0,10.0,5.4,2.1,3540.48,4,3,5,2023-04-13 12:01:00,2023-12-26 00:49:00
USER_8347,10,1124.39,112.44,369.05,57645.05,1,10.0,10.0,10.0,6.6,1.7,2620.43,5,3,4,2023-01-07 20:49:00,2023-11-23 14:48:00
USER_9021,10,1173.58,117.36,299.52,53952.43,1,10.0,20.0,10.0,5.6,2.4,3119.43,4,3,5,2023-02-17 21:20:00,2023-12-13 07:02:00
USER_9186,10,788.15,78.81,205.95,51889.49,1,10.0,0.0,10.0,9.3,1.7,2507.05,5,3,4,2023-01-03 23:20:00,2023-12-12 14:47:00
USER_9353,10,482.26,48.23,157.3,30466.48,1,10.0,30.0,10.0,7.4,1.9,1756.21,4,3,4,2023-02-04 21:37:00,2023-12-30 14:56:00
USER_9462,10,905.9,90.59,232.73,52382.76,1,10.0,10.0,10.0,7.7,1.8,2678.28,4,3,4,2023-01-04 05:33:00,2023-12-09 03:56:00
USER_9720,10,704.14,70.41,157.91,46383.97,1,10.0,20.0,10.0,9.3,1.9,2886.17,5,3,4,2023-01-17 21:25:00,2023-11-15 18:42:00
USER_1954,11,797.87,72.53,152.48,30932.11,1,9.09,0.0,0.0,6.45,2.0,2929.45,4,3,4,2023-01-14 21:23:00,2023-12-14 23:57:00
USER_4081,11,1900.19,172.74,486.32,63406.02,1,9.09,9.09,9.09,7.18,1.91,2668.43,4,3,5,2023-03-02 03:12:00,2023-12-29 00:41:00
USER_4291,11,1206.47,109.68,224.85,54184.03,1,9.09,9.09,0.0,7.36,1.73,2977.87,4,3,4,2023-01-27 01:09:00,2023-12-17 13:55:00
USER_4845,11,1999.96,181.81,571.51,53604.14,1,9.09,0.0,9.09,5.91,2.0,2737.06,4,3,4,2023-01-23 02:58:00,2023-10-02 06:21:00
USER_4983,11,1673.94,152.18,391.92,65771.49,1,9.09,18.18,9.09,8.27,1.64,2870.92,5,3,5,2023-03-20 22:41:00,2023-12-26 12:30:00
USER_5521,11,1318.7,119.88,351.41,51981.95,1,9.09,0.0,0.0,8.18,1.82,2547.06,5,3,5,2023-01-03 15:37:00,2023-12-12 02:23:00
USER_6628,11,693.58,63.05,225.17,49351.8,1,9.09,0.0,0.0,7.18,1.27,2791.39,4,3,3,2023-04-16 15:16:00,2023-12-05 08:36:00
USER_6971,11,797.22,72.47,148.14,53889.2,1,9.09,9.09,0.0,8.36,1.18,2400.44,4,3,5,2023-01-04 01:35:00,2023-12-16 06:40:00
USER_8548,11,1497.46,136.13,413.38,50346.45,1,9.09,9.09,9.09,8.0,2.09,1819.98,4,3,4,2023-01-31 02:46:00,2023-12-29 03:33:00
USER_8605,11,1291.98,117.45,362.54,54142.47,1,9.09,0.0,9.09,6.45,2.0,1878.88,4,3,4,2023-02-12 07:10:00,2023-12-17 13:25:00
USER_8630,11,1284.61,116.78,281.24,33876.07,1,9.09,0.0,9.09,6.64,1.18,2132.58,4,3,5,2023-01-28 07:11:00,2023-12-27 22:41:00
USER_9125,11,684.05,62.19,170.83,50334.09,1,9.09,9.09,27.27,7.0,1.82,2762.36,4,3,5,2023-01-11 10:49:00,2023-11-07 15:08:00
USER_9168,11,1491.47,135.59,293.0,65683.41,1,9.09,0.0,9.09,9.18,1.55,2943.55,4,3,5,2023-02-26 09:18:00,2023-12-29 01:35:00
USER_1227,12,1409.72,117.48,269.21,40866.23,1,8.33,8.33,8.33,9.0,1.42,1959.73,5,3,4,2023-02-05 19:54:00,2023-12-05 00:52:00
USER_1448,12,1027.34,85.61,251.34,43282.57,1,8.33,8.33,0.0,6.92,2.17,2887.91,5,3,4,2023-01-19 17:19:00,2023-11-29 03:14:00
USER_1721,12,1962.62,163.55,395.54,55611.93,1,8.33,8.33,25.0,8.0,2.0,3299.6,5,3,4,2023-01-26 14:51:00,2023-12-31 22:35:00
USER_4719,12,1349.29,112.44,636.03,48620.51,1,8.33,0.0,8.33,6.17,1.58,2840.29,4,3,5,2023-01-29 06:40:00,2023-11-17 11:17:00
USER_4970,12,1310.07,109.17,502.94,51463.53,1,8.33,0.0,0.0,6.83,1.92,2195.53,5,3,4,2023-01-16 11:28:00,2023-12-23 19:34:00
USER_2526,13,1241.49,95.5,232.67,40943.38,1,7.69,0.0,23.08,7.23,1.69,1896.17,5,3,4,2023-02-10 18:11:00,2023-12-02 03:50:00
USER_2666,10,1260.72,126.07,476.9,48947.99,0,0.0,10.0,0.0,6.9,1.4,2750.66,5,3,5,2023-03-12 08:57:00,2023-12-06 05:00:00
USER_3064,10,704.21,70.42,191.72,50420.48,0,0.0,0.0,0.0,8.7,1.4,1964.59,4,3,5,2023-01-26 21:02:00,2023-12-11 14:05:00
USER_4065,10,733.72,73.37,166.79,56331.29,0,0.0,10.0,0.0,8.1,1.1,3271.54,5,3,4,2023-01-29 19:22:00,2023-11-22 16:56:00
USER_5928,10,1225.84,122.58,468.95,38369.05,0,0.0,0.0,10.0,8.7,1.8,2256.95,5,3,4,2023-01-11 10:27:00,2023-12-25 01:31:00
USER_8769,10,1429.36,142.94,271.53,65537.65,0,0.0,10.0,10.0,6.4,1.3,1752.19,5,3,4,2023-02-22 13:19:00,2023-11-19 21:13:00
USER_1357,9,622.45,69.16,160.03,68590.3,0,0.0,0.0,0.0,10.22,1.67,2920.25,4,3,4,2023-01-13 23:14:00,2023-11-27 03:08:00
USER_1717,9,857.02,95.22,197.16,45706.65,0,0.0,0.0,11.11,5.44,1.56,2456.07,4,3,4,2023-02-06 21:21:00,2023-11-21 16:21:00
USER_1984,9,754.86,83.87,235.69,42019.51,0,0.0,22.22,0.0,8.89,1.11,2757.27,5,3,2,2023-01-04 14:48:00,2023-12-04 01:09:00
USER_2081,9,822.03,91.34,236.3,49961.71,0,0.0,0.0,11.11,6.67,1.11,2506.75,4,3,5,2023-01-03 07:02:00,2023-12-25 22:20:00
USER_2216,9,504.39,56.04,171.21,51114.53,0,0.0,0.0,11.11,4.67,1.33,2264.44,5,2,5,2023-03-30 07:57:00,2023-12-08 07:07:00
USER_3661,9,812.07,90.23,241.67,55520.51,0,0.0,0.0,33.33,8.11,1.0,1700.45,4,3,5,2023-01-15 10:43:00,2023-12-06 19:58:00
USER_3774,9,820.86,91.21,179.91,37594.99,0,0.0,0.0,33.33,6.11,1.44,1145.25,3,3,5,2023-01-31 07:23:00,2023-12-19 12:28:00
USER_3964,9,533.84,59.32,140.61,55478.61,0,0.0,0.0,11.11,6.22,1.22,2941.76,4,3,5,2023-02-07 17:36:00,2023-11-27 11:09:00
USER_4239,9,732.38,81.38,207.74,62917.62,0,0.0,0.0,11.11,7.33,1.56,2212.72,5,3,5,2023-01-05 11:37:00,2023-12-24 10:37:00
USER_4256,9,906.09,100.68,225.9,41533.42,0,0.0,11.11,0.0,8.0,1.22,2382.19,4,3,4,2023-02-03 20:29:00,2023-12-09 12:52:00
USER_5008,9,1546.15,171.79,389.57,38652.61,0,0.0,11.11,22.22,6.33,1.11,2345.05,3,3,5,2023-01-09 19:52:00,2023-12-03 05:15:00
USER_5188,9,418.7,46.52,97.71,49063.2,0,0.0,0.0,0.0,7.11,1.67,2399.47,5,3,4,2023-01-23 08:07:00,2023-10-17 14:36:00
USER_7037,9,1006.62,111.85,233.64,56906.94,0,0.0,11.11,0.0,5.67,2.22,2661.49,5,3,5,2023-02-23 13:32:00,2023-12-25 23:07:00
USER_7331,9,420.42,46.71,146.84,57899.49,0,0.0,0.0,0.0,8.11,1.67,2660.26,5,3,4,2023-01-06 00:17:00,2023-12-10 00:47:00
USER_7436,9,1134.26,126.03,288.2,54311.37,0,0.0,0.0,0.0,8.22,1.22,1958.78,3,3,4,2023-02-20 17:35:00,2023-10-08 00:12:00
USER_8758,9,425.14,47.24,117.62,54694.42,0,0.0,0.0,11.11,7.22,1.44,2569.51,5,3,5,2023-02-05 07:20:00,2023-11-27 10:14:00
USER_2015,8,756.76,94.59,194.3,47334.56,0,0.0,0.0,25.0,8.75,1.25,2913.47,3,3,4,2023-02-06 18:06:00,2023-10-24 00:53:00
